shape_seg_id,shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1_767DESC0_11105_6501,193320,38.732123,-9.141056,39,
1_767DESC0_6501_6903,193320,38.729467,-9.140491,40,
1_767DESC0_6903_6901,193320,38.725576,-9.140756,41,
1_767DESC0_6901_9207,193320,38.722912,-9.140334,42,
1_767DESC0_9207_9208,193320,38.722244,-9.139893,43,
1_768ASC0_13511_13508,193323,38.75019,-9.161581,1,
1_768ASC0_13508_12706,193323,38.748206,-9.16542,2,
1_768ASC0_12706_12704,193323,38.746891,-9.167886,3,
1_768ASC0_12704_12702,193323,38.745077,-9.168628,4,
1_768ASC0_12702_1609,193323,38.742087,-9.169581,5,
1_768ASC0_1609_1616,193323,38.742583,-9.172662,6,
1_768ASC0_1616_10706,193323,38.743614,-9.175524,7,
1_768ASC0_10706_10704,193323,38.744557,-9.17914,8,
1_768ASC0_10704_10702,193323,38.745703,-9.181725,9,
1_768ASC0_10702_10710,193323,38.749255,-9.180101,10,
1_768ASC0_10710_13614,193323,38.75234,-9.179982,11,
1_768ASC0_13614_13612,193323,38.754728,-9.179488,12,
1_768ASC0_13612_13606,193323,38.756594,-9.177394,13,
1_768ASC0_13606_13608,193323,38.75889,-9.180727,14,
1_768ASC0_13608_12804,193323,38.760246,-9.182883,15,
1_768ASC0_12804_12816,193323,38.7593,-9.187385,16,
1_768ASC0_12816_12814,193323,38.759741,-9.190918,17,
1_768ASC0_12814_12812,193323,38.760675,-9.194949,18,
1_768ASC0_12812_13904,193323,38.761819,-9.196882,19,
1_768ASC0_13904_13906,193323,38.766042,-9.19818,20,
1_768ASC0_13906_14110,193323,38.768936,-9.195495,21,
1_768ASC0_14110_14102,193323,38.770957,-9.193403,22,
1_768ASC0_14102_14113,193323,38.772438,-9.190198,23,
1_768ASC0_14113_14114,193323,38.771417,-9.18654,24,
1_768ASC0_14114_14115,193323,38.773257,-9.182927,25,
1_768ASC0_14115_14119,193323,38.775693,-9.178105,26,
1_768ASC0_14119_14117,193323,38.776942,-9.174838,27,
1_768ASC0_14117_7210,193323,38.780247,-9.172131,28,
1_768ASC0_7210_7201,193323,38.779558,-9.172175,29,
1_770CIRC0_1614_1606,193326,38.741872,-9.169704,1,
1_770CIRC0_1606_1618,193326,38.739868,-9.16894,2,
1_770CIRC0_1618_10718,193326,38.740118,-9.173979,3,
1_770CIRC0_10718_10714,193326,38.741232,-9.176198,4,
1_770CIRC0_10714_10711,193326,38.743413,-9.180509,5,
1_770CIRC0_10711_10717,193326,38.744722,-9.183824,6,
1_770CIRC0_10717_10719,193326,38.742321,-9.181897,7,
1_770CIRC0_10719_10721,193326,38.740406,-9.180135,8,
1_770CIRC0_10721_10723,193326,38.739275,-9.177517,9,
1_770CIRC0_10723_10722,193326,38.740355,-9.180782,10,
1_770CIRC0_10722_10726,193326,38.735858,-9.179653,11,
1_770CIRC0_10726_2723,193326,38.730892,-9.173085,12,
1_770CIRC0_2723_2709,193326,38.732509,-9.171798,13,
1_770CIRC0_2709_2720,193326,38.735392,-9.171768,14,
1_770CIRC0_2720_2713,193326,38.737727,-9.167631,15,
1_770CIRC0_2713_1621,193326,38.740566,-9.167409,16,
1_770CIRC0_1621_1614,193326,38.74192,-9.169083,17,
1_773ASC0_6825_6814,193328,38.721198,-9.151792,1,
1_773ASC0_6814_10612,193328,38.719648,-9.151141,2,
1_773ASC0_10612_10608,193328,38.717537,-9.151047,3,
1_773ASC0_10608_10610,193328,38.716024,-9.14824,4,
1_773ASC0_10610_6716,193328,38.714839,-9.150155,5,
1_773ASC0_6716_6714,193328,38.714907,-9.151562,6,
1_773ASC0_6714_6704,193328,38.713484,-9.153328,7,
1_773ASC0_6704_6720,193328,38.712478,-9.155726,8,
1_773ASC0_6720_6707,193328,38.712266,-9.156625,9,
1_773ASC0_6707_10003,193328,38.711165,-9.158409,10,
1_773ASC0_10003_10001,193328,38.710332,-9.161413,11,
1_773ASC0_10001_10014,193328,38.710832,-9.161367,12,
1_773ASC0_10014_10012,193328,38.71212,-9.160362,13,
1_773ASC0_10012_8112,193328,38.713735,-9.16023,14,
1_773ASC0_8112_8102,193328,38.713272,-9.162173,15,
1_773ASC0_8102_10109,193328,38.711755,-9.163928,16,
1_773ASC0_10109_10111,193328,38.712614,-9.164983,17,
1_773ASC0_10111_10107,193328,38.71273,-9.166951,18,
1_773ASC0_10107_10105,193328,38.711896,-9.16897,19,
1_773ASC0_10105_9421,193328,38.710425,-9.171328,20,
1_773ASC0_9421_9407,193328,38.70848,-9.171467,21,
1_773ASC0_9407_9419,193328,38.707289,-9.171592,22,
1_773ASC0_9419_9413,193328,38.705815,-9.171749,23,
1_773ASC0_9413_9417,193328,38.706277,-9.173385,24,
1_773ASC0_9417_9414,193328,38.706882,-9.173145,25,
1_773DESC0_9414_9418,193329,38.705883,-9.17271,1,
1_773DESC0_9418_10207,193329,38.704975,-9.170297,2,
1_773DESC0_10207_9426,193329,38.705743,-9.16976,3,
1_773DESC0_9426_9420,193329,38.707188,-9.171425,4,
1_773DESC0_9420_9408,193329,38.708476,-9.171363,5,
1_773DESC0_9408_9422,193329,38.710493,-9.171064,6,
1_773DESC0_9422_10106,193329,38.711993,-9.168629,7,
1_773DESC0_10106_10108,193329,38.712682,-9.166471,8,
1_773DESC0_10108_10103,193329,38.712018,-9.163341,9,
1_773DESC0_10103_8101,193329,38.713163,-9.162023,10,
1_773DESC0_8101_8111,193329,38.713627,-9.160065,11,
1_773DESC0_8111_8113,193329,38.712681,-9.160224,12,
1_773DESC0_8113_10011,193329,38.711322,-9.160938,13,
1_773DESC0_10011_10013,193329,38.710054,-9.162462,14,
1_773DESC0_10013_10006,193329,38.709305,-9.161713,15,
1_773DESC0_10006_10004,193329,38.710984,-9.158476,16,
1_773DESC0_10004_6708,193329,38.71229,-9.15634,17,
1_773DESC0_6708_6712,193329,38.712209,-9.15276,18,
1_773DESC0_6712_6703,193329,38.71339,-9.153158,19,
1_773DESC0_6703_6713,193329,38.714909,-9.151419,20,
1_773DESC0_6713_6715,193329,38.714648,-9.150005,21,
1_773DESC0_6715_10605,193329,38.71657,-9.14811,22,
1_773DESC0_10605_10607,193329,38.71807,-9.15194,23,
1_773DESC0_10607_6825,193329,38.720345,-9.153663,24,
1_774ASC0_8028_8012,193330,38.717115,-9.169498,1,
1_774ASC0_8012_8005,193330,38.717359,-9.166703,2,
1_774ASC0_8005_8003,193330,38.71827,-9.164784,3,
1_774ASC0_8003_8027,193330,38.720676,-9.164008,4,
1_774ASC0_8027_8520,193330,38.722721,-9.161118,5,
1_774ASC0_8520_8516,193330,38.723341,-9.159414,6,
1_774ASC0_8516_6823,193330,38.721516,-9.156541,7,
1_774ASC0_6823_6811,193330,38.720279,-9.153789,8,
1_774ASC0_6811_1216,193330,38.722668,-9.149384,9,
1_774ASC0_1216_1218,193330,38.725295,-9.146026,10,
1_774ASC0_1218_6609,193330,38.726545,-9.144979,11,
1_774ASC0_6609_6611,193330,38.72732,-9.142018,12,
1_774ASC0_6611_6907,193330,38.726201,-9.140891,13,
1_774DESC0_6907_6608,193332,38.727769,-9.142964,1,
1_774DESC0_6608_6610,193332,38.726621,-9.145091,2,
1_774DESC0_6610_1217,193332,38.725156,-9.146197,3,
1_774DESC0_1217_1211,193332,38.722917,-9.149263,4,
1_774DESC0_1211_6820,193332,38.721689,-9.151571,5,
1_774DESC0_6820_6812,193332,38.720248,-9.15489,6,
1_774DESC0_6812_6824,193332,38.721471,-9.156386,7,
1_774DESC0_6824_8517,193332,38.723216,-9.160121,8,
1_774DESC0_8517_8519,193332,38.721059,-9.160979,9,
1_774DESC0_8519_8025,193332,38.720971,-9.163546,10,
1_774DESC0_8025_8006,193332,38.720234,-9.165447,11,
1_774DESC0_8006_8008,193332,38.718395,-9.166245,12,
1_774DESC0_8008_8009,193332,38.718335,-9.169367,13,
1_774DESC0_8009_8013,193332,38.716991,-9.169629,14,
1_774DESC0_8013_8028,193332,38.714256,-9.169982,15,
1_774DESC1_6907_6608,193333,38.727769,-9.142964,1,
1_774DESC1_6608_6610,193333,38.726621,-9.145091,2,
1_774DESC1_6610_1217,193333,38.725156,-9.146197,3,
1_774DESC1_1217_1211,193333,38.722917,-9.149263,4,
1_774DESC1_1211_6820,193333,38.721689,-9.151571,5,
1_774DESC1_6820_6812,193333,38.720248,-9.15489,6,
1_774DESC1_6812_6824,193333,38.721471,-9.156386,7,
1_774DESC1_6824_8517,193333,38.723216,-9.160121,8,
1_774DESC1_8517_8519,193333,38.721059,-9.160979,9,
1_774DESC1_8519_8025,193333,38.720971,-9.163546,10,
1_774DESC1_8025_8006,193333,38.720234,-9.165447,11,
1_774DESC1_8006_8008,193333,38.718395,-9.166245,12,
1_774DESC1_8008_8009,193333,38.718335,-9.169367,13,
1_774DESC1_8009_8013,193333,38.716991,-9.169629,14,
1_774DESC1_8013_8028,193333,38.714256,-9.169982,15,
1_774DESC1_8028_8019,193333,38.714841,-9.166506,16,
1_774DESC1_8019_8001,193333,38.715321,-9.164602,17,
1_774DESC1_8001_8107,193333,38.714962,-9.16304,18,
1_774DESC1_8107_8109,193333,38.714089,-9.161715,19,
1_774DESC1_8109_8111,193333,38.713627,-9.160065,20,
1_774DESC1_8111_8113,193333,38.712681,-9.160224,21,
1_774DESC1_8113_10011,193333,38.711322,-9.160938,22,
1_774DESC1_10011_10013,193333,38.710054,-9.162462,23,
1_774DESC1_10013_10015,193333,38.708923,-9.161921,24,
1_774DESC1_10015_10007,193333,38.707269,-9.161405,25,
1_774DESC1_10007_10009,193333,38.707888,-9.159091,26,
1_774DESC1_10009_3915,193333,38.706951,-9.158194,27,
1_774DESC1_3915_3913,193333,38.706648,-9.155753,28,
1_774DESC1_3913_3922,193333,38.707333,-9.154468,29,
1_774DESC1_3922_7106,193333,38.70862,-9.151762,30,
1_774DESC1_7106_9902,193333,38.708449,-9.147047,31,
1_774DESC1_9902_3818,193333,38.707773,-9.144589,32,
1_774DESC1_3818_3824,193333,38.70699,-9.142206,33,
1_774DESC1_3824_5512,193333,38.708246,-9.136478,34,
1_774DESC1_5512_906,193333,38.713743,-9.137356,35,
1_776ASC2_4220_4218,193335,38.699497,-9.228493,1,
1_776ASC2_4218_4212,193335,38.699548,-9.2321,2,
1_776ASC2_4212_14908,193335,38.699268,-9.237516,3,
1_776ASC2_14908_14906,193335,38.70028,-9.240924,4,
1_776ASC2_14906_14904,193335,38.700734,-9.244743,5,
1_776ASC2_14904_14902,193335,38.700347,-9.246994,6,
1_776ASC2_14902_4302,193335,38.701032,-9.24951,7,
1_776ASC2_4302_4304,193335,38.701863,-9.251348,8,
1_776ASC2_4304_4305,193335,38.703368,-9.251435,9,
1_776ASC2_4305_4308,193335,38.705354,-9.252343,10,
1_776DESC2_4301_4307,193337,38.701897,-9.251453,1,
1_776DESC2_4307_4303,193337,38.701007,-9.249701,2,
1_776DESC2_4303_14901,193337,38.700272,-9.246881,3,
1_776DESC2_14901_14903,193337,38.700625,-9.244713,4,
1_776DESC2_14903_14905,193337,38.700142,-9.240446,5,
1_776DESC2_14905_14907,193337,38.699184,-9.23749,6,
1_776DESC2_14907_4223,193337,38.699417,-9.232097,7,
1_776DESC2_4223_4217,193337,38.699236,-9.230712,8,
1_776DESC2_4217_4219,193337,38.699403,-9.228571,9,
1_776DESC2_4219_4220,193337,38.6995,-9.227799,10,
1_778DESC0_10832_30001,193339,38.755429,-9.192381,1,
1_778DESC0_30001_12822,193339,38.759038,-9.192631,2,
1_778DESC0_12822_12826,193339,38.763898,-9.190058,3,
1_778DESC0_12826_12818,193339,38.766468,-9.18419,4,
1_778DESC0_12818_12811,193339,38.767282,-9.181298,5,
1_778DESC0_12811_5935,193339,38.769045,-9.179251,6,
1_778DESC0_5935_5937,193339,38.770268,-9.177138,7,
1_778DESC0_5937_5945,193339,38.768902,-9.174897,8,
1_778DESC0_5945_5953,193339,38.769107,-9.171859,9,
1_778DESC0_5953_5943,193339,38.770323,-9.170772,10,
1_778DESC0_5943_5941,193339,38.770898,-9.168832,11,
1_778DESC0_5941_5951,193339,38.770266,-9.1691,12,
1_778DESC0_5951_50032,193339,38.768799,-9.167451,13,
1_778DESC0_50032_50029,193339,38.767651,-9.168581,14,
1_778DESC0_50029_50028,193339,38.768098,-9.169363,15,
1_778DESC0_50028_50026,193339,38.766947,-9.170982,16,
1_778DESC0_50026_50024,193339,38.765242,-9.171807,17,
1_778DESC0_50024_50010,193339,38.762543,-9.170817,18,
1_778DESC0_50010_50012,193339,38.76047,-9.169226,19,
1_778DESC0_50012_50006,193339,38.760519,-9.167267,20,
1_778DESC0_50006_50014,193339,38.761576,-9.165079,21,
1_778DESC0_50014_5824,193339,38.763434,-9.159443,22,
1_778DESC0_5824_5809,193339,38.760782,-9.1582,23,
1_783ASC0_8518_1224,193344,38.724903,-9.154848,1,
1_783ASC0_1224_1215,193344,38.724996,-9.152672,2,
1_783ASC0_1215_1225,193344,38.726303,-9.149265,3,
1_783ASC0_1225_1701,193344,38.728781,-9.147763,4,
1_783ASC0_1701_1703,193344,38.730498,-9.146706,5,
1_783ASC0_1703_1807,193344,38.733918,-9.144647,6,
1_783ASC0_1807_1809,193344,38.738523,-9.145875,7,
1_783ASC0_1809_1901,193344,38.742978,-9.146744,8,
1_783ASC0_1901_2021,193344,38.745929,-9.147482,9,
1_783ASC0_2021_2011,193344,38.747588,-9.147887,10,
1_783ASC0_2011_2003,193344,38.749795,-9.148247,11,
1_783ASC0_2003_2017,193344,38.752318,-9.149647,12,
1_783ASC0_2017_5708,193344,38.755135,-9.150347,13,
1_783ASC0_5708_11304,193344,38.757033,-9.144449,14,
1_783ASC0_11304_11303,193344,38.758312,-9.140357,15,
1_783ASC0_11303_11305,193344,38.759639,-9.136479,16,
1_783ASC0_11305_7513,193344,38.762248,-9.130256,17,
1_783ASC0_7513_7601,193344,38.767825,-9.128712,18,
1_783ASC0_7601_7603,193344,38.769828,-9.126596,19,
1_783ASC0_7603_12201,193344,38.770198,-9.123142,20,
1_783ASC0_12201_12203,193344,38.770812,-9.121557,21,
1_783ASC0_12203_12205,193344,38.7727,-9.11838,22,
1_783ASC0_12205_12208,193344,38.774067,-9.116782,23,
1_783ASC0_12208_12311,193344,38.776734,-9.117893,24,
1_783ASC0_12311_12603,193344,38.779376,-9.120132,25,
1_783ASC0_12603_12601,193344,38.781644,-9.119414,26,
1_783ASC0_12601_16303,193344,38.783563,-9.124536,27,
1_783ASC0_16303_16305,193344,38.785864,-9.123835,28,
1_783ASC0_16305_16307,193344,38.788411,-9.123737,29,
1_783ASC0_16307_16310,193344,38.790213,-9.124354,30,
1_783ASC1_8518_1224,193345,38.724903,-9.154848,1,
1_783ASC1_1224_1215,193345,38.724996,-9.152672,2,
1_783ASC1_1215_1225,193345,38.726303,-9.149265,3,
1_783ASC1_1225_1701,193345,38.728781,-9.147763,4,
1_783ASC1_1701_1703,193345,38.730498,-9.146706,5,
1_783ASC1_1703_1807,193345,38.733918,-9.144647,6,
1_783ASC1_1807_1809,193345,38.738523,-9.145875,7,
1_783ASC1_1809_1901,193345,38.742978,-9.146744,8,
1_783ASC1_1901_2021,193345,38.745929,-9.147482,9,
1_783ASC1_2021_2011,193345,38.747588,-9.147887,10,
1_783ASC1_2011_2003,193345,38.749795,-9.148247,11,
1_783ASC1_2003_2017,193345,38.752318,-9.149647,12,
1_783ASC1_2017_5708,193345,38.755135,-9.150347,13,
1_783ASC1_5708_11304,193345,38.757033,-9.144449,14,
1_783ASC1_11304_11303,193345,38.758312,-9.140357,15,
1_783ASC1_11303_11305,193345,38.759639,-9.136479,16,
1_783ASC1_11305_7513,193345,38.762248,-9.130256,17,
1_783ASC1_7513_7601,193345,38.767825,-9.128712,18,
1_783ASC1_7601_7603,193345,38.769828,-9.126596,19,
1_783ASC1_7603_12201,193345,38.770198,-9.123142,20,
1_783ASC1_12201_12203,193345,38.770812,-9.121557,21,
1_783ASC1_12203_12205,193345,38.7727,-9.11838,22,
1_783ASC1_12205_12208,193345,38.774067,-9.116782,23,
1_783ASC1_12208_12311,193345,38.776734,-9.117893,24,
1_783ASC1_12311_12603,193345,38.779376,-9.120132,25,
1_783ASC1_12603_12605,193345,38.78238,-9.118146,26,
1_783ASC1_12605_12607,193345,38.783537,-9.11562,27,
1_783ASC1_12607_12609,193345,38.783692,-9.112204,28,
1_783ASC1_12609_12611,193345,38.785492,-9.111395,29,
1_783DESC0_16310_16308,193349,38.788306,-9.123888,1,
1_783DESC0_16308_16306,193349,38.786098,-9.12392,2,
1_783DESC0_16306_16304,193349,38.783924,-9.124792,3,
1_783DESC0_16304_12602,193349,38.780902,-9.120093,4,
1_783DESC0_12602_12604,193349,38.779131,-9.120172,5,
1_783DESC0_12604_12312,193349,38.7763,-9.11801,6,
1_783DESC0_12312_12206,193349,38.773574,-9.118671,7,
1_783DESC0_12206_12204,193349,38.771084,-9.121878,8,
1_783DESC0_12204_12202,193349,38.769616,-9.123139,9,
1_783DESC0_12202_7604,193349,38.770196,-9.127342,10,
1_783DESC0_7604_7602,193349,38.768962,-9.127978,11,
1_783DESC0_7602_7502,193349,38.762363,-9.130498,12,
1_783DESC0_7502_11308,193349,38.759463,-9.137137,13,
1_783DESC0_11308_11306,193349,38.758137,-9.141655,14,
1_783DESC0_11306_11321,193349,38.756315,-9.146929,15,
1_783DESC0_11321_5704,193349,38.753913,-9.152563,16,
1_783DESC0_5704_2008,193349,38.752125,-9.151248,17,
1_783DESC0_2008_2006,193349,38.748985,-9.149486,18,
1_783DESC0_2006_2002,193349,38.747207,-9.14842,19,
1_783DESC0_2002_2019,193349,38.745169,-9.147953,20,
1_783DESC0_2019_1906,193349,38.741701,-9.146947,21,
1_783DESC0_1906_1814,193349,38.738267,-9.146059,22,
1_783DESC0_1814_1812,193349,38.733625,-9.145091,23,
1_783DESC0_1812_1714,193349,38.730371,-9.147066,24,
1_783DESC0_1714_1702,193349,38.72861,-9.148146,25,
1_783DESC0_1702_1206,193349,38.726623,-9.149521,26,
1_783DESC0_1206_1209,193349,38.725307,-9.151907,27,
1_783DESC0_1209_1223,193349,38.725106,-9.155305,28,
1_783DESC0_1223_8501,193349,38.724375,-9.160904,29,
1_783DESC0_8501_8518,193349,38.723715,-9.160708,30,
1_783DESC1_12611_12612,193350,38.785481,-9.111498,1,
1_783DESC1_12612_12610,193350,38.783803,-9.112503,2,
1_783DESC1_12610_12608,193350,38.783611,-9.116269,3,
1_783DESC1_12608_12606,193350,38.782287,-9.118428,4,
1_783DESC1_12606_12604,193350,38.779131,-9.120172,5,
1_783DESC1_12604_12312,193350,38.7763,-9.11801,6,
1_783DESC1_12312_12206,193350,38.773574,-9.118671,7,
1_783DESC1_12206_12204,193350,38.771084,-9.121878,8,
1_783DESC1_12204_12202,193350,38.769616,-9.123139,9,
1_783DESC1_12202_7604,193350,38.770196,-9.127342,10,
1_783DESC1_7604_7602,193350,38.768962,-9.127978,11,
1_783DESC1_7602_7502,193350,38.762363,-9.130498,12,
1_783DESC1_7502_11308,193350,38.759463,-9.137137,13,
1_783DESC1_11308_11306,193350,38.758137,-9.141655,14,
1_783DESC1_11306_11321,193350,38.756315,-9.146929,15,
1_783DESC1_11321_5704,193350,38.753913,-9.152563,16,
1_783DESC1_5704_2008,193350,38.752125,-9.151248,17,
1_783DESC1_2008_2006,193350,38.748985,-9.149486,18,
1_783DESC1_2006_2002,193350,38.747207,-9.14842,19,
1_783DESC1_2002_2019,193350,38.745169,-9.147953,20,
1_783DESC1_2019_1906,193350,38.741701,-9.146947,21,
1_783DESC1_1906_1814,193350,38.738267,-9.146059,22,
1_783DESC1_1814_1812,193350,38.733625,-9.145091,23,
1_783DESC1_1812_1714,193350,38.730371,-9.147066,24,
1_783DESC1_1714_1702,193350,38.72861,-9.148146,25,
1_783DESC1_1702_1206,193350,38.726623,-9.149521,26,
1_783DESC1_1206_1209,193350,38.725307,-9.151907,27,
1_783DESC1_1209_1223,193350,38.725106,-9.155305,28,
1_783DESC1_1223_8501,193350,38.724375,-9.160904,29,
1_783DESC1_8501_8518,193350,38.723715,-9.160708,30,
1_793ASC0_12522_12520,193354,38.739311,-9.106658,1,
1_793ASC0_12520_12521,193354,38.73815,-9.107315,2,
1_793ASC0_12521_12518,193354,38.736617,-9.107965,3,
1_793ASC0_12518_12516,193354,38.735008,-9.108833,4,
1_793ASC0_12516_83108,193354,38.733843,-9.112761,5,
1_793ASC0_83108_83115,193354,38.73622,-9.113148,6,
1_793ASC0_83115_3711,193354,38.738406,-9.113157,7,
1_793ASC0_3711_3704,193354,38.739916,-9.110612,8,
1_793ASC0_3704_3721,193354,38.741602,-9.107882,9,
1_793ASC0_3721_3722,193354,38.741858,-9.108452,10,
1_793ASC0_3722_3709,193354,38.740314,-9.10983,11,
1_793ASC0_3709_3701,193354,38.740737,-9.111917,12,
1_793ASC0_3701_3715,193354,38.742408,-9.112752,13,
1_793ASC0_3715_3719,193354,38.74432,-9.110745,14,
1_793ASC0_3719_2218,193354,38.748252,-9.108782,15,
1_793ASC0_2218_2211,193354,38.748254,-9.10797,16,
1_793ASC0_2211_3707,193354,38.747421,-9.110272,17,
1_793ASC0_3707_3713,193354,38.748168,-9.112946,18,
1_793ASC0_3713_3605,193354,38.7478825091549,-9.11854496984834,19,
1_793ASC0_3605_3607,193354,38.74625,-9.119767,20,
1_793ASC0_3607_3609,193354,38.743528,-9.118863,21,
1_793ASC0_3609_8912,193354,38.739908,-9.124074,22,
1_793ASC0_8912_8910,193354,38.739238,-9.126246,23,
1_793ASC0_8910_9007,193354,38.741537,-9.128412,24,
1_793ASC0_9007_301,193354,38.74229,-9.131905,25,
1_793ASC0_301_323,193354,38.742984,-9.133539,26,
1_793ASC0_323_321,193354,38.745578,-9.135394,27,
1_796ASC0_5826_5811,193358,38.764567,-9.157,1,
1_796ASC0_5811_5901,193358,38.767189,-9.157922,2,
1_796ASC0_5901_5903,193358,38.770342,-9.15971,3,
1_796ASC0_5903_5907,193358,38.773573,-9.161641,4,
1_796ASC0_5907_5912,193358,38.774715,-9.163141,5,
1_796ASC0_5912_5923,193358,38.778097,-9.164239,6,
1_796ASC0_5923_7217,193358,38.781982,-9.162823,7,
1_796ASC0_7217_7215,193358,38.784416,-9.161066,8,
1_796ASC0_7215_11618,193358,38.787775,-9.159076,9,
1_796ASC0_11618_11614,193358,38.790608,-9.157347,10,
1_796ASC0_11614_11612,193358,38.793117,-9.155239,11,
1_796ASC0_11612_11624,193358,38.792009,-9.153139,12,
1_796ASC0_11624_11613,193358,38.792083,-9.1503,13,
1_797ASC0_409_402,193360,38.736944,-9.133994,1,
1_797ASC0_402_504,193360,38.733227,-9.132798,2,
1_797ASC0_504_502,193360,38.732653,-9.130557,3,
1_797ASC0_502_7004,193360,38.731191,-9.127961,4,
1_797ASC0_7004_7016,193360,38.730042,-9.13035,5,
1_797ASC0_7016_7008,193360,38.728521,-9.130953,6,
1_797ASC0_7008_9101,193360,38.725891,-9.130062,7,
1_797ASC0_9101_9103,193360,38.724368,-9.129621,8,
1_797ASC0_9103_9118,193360,38.721312,-9.129397,9,
1_797ASC0_9118_9132,193360,38.722194,-9.128725,10,
1_799ASC0_10819_30001,193368,38.755429,-9.192381,1,
1_799ASC0_30001_10911,193368,38.752866,-9.196814,2,
1_799ASC0_10911_10913,193368,38.751435,-9.19749,3,
1_799ASC0_10913_10908,193368,38.749293,-9.19767,4,
1_799ASC0_10908_2804,193368,38.747781,-9.197821,5,
1_799ASC0_2804_2802,193368,38.745286,-9.197952,6,
1_799ASC0_2802_2806,193368,38.745013,-9.198958,7,
1_799ASC0_2806_8816,193368,38.745259,-9.202972,8,
1_799ASC0_8816_8814,193368,38.743823,-9.205766,9,
1_799ASC0_8814_8822,193368,38.742394,-9.206275,10,
1_799ASC0_8822_8818,193368,38.740835,-9.208898,11,
1_799ASC0_8818_8820,193368,38.742358,-9.211529,12,
1_799ASC0_8820_18112,193368,38.738705,-9.214247,13,
1_799ASC0_18112_18134,193368,38.737204,-9.216103,14,
1_799ASC0_18134_18132,193368,38.738366,-9.217766,15,
1_799ASC0_18132_18129,193368,38.735834,-9.218746,16,
1_799ASC0_18129_18115,193368,38.734876,-9.221476,17,
1_799ASC0_18115_18118,193368,38.735657,-9.221672,18,
1_799ASC0_18118_18120,193368,38.737322,-9.221195,19,
1_799ASC0_18120_18122,193368,38.736945,-9.222578,20,
1_799ASC0_18122_18124,193368,38.737458,-9.223688,21,
1_799ASC0_18124_18126,193368,38.739514,-9.22401,22,
1_799ASC0_18126_18128,193368,38.73946,-9.22151,23,
1_799DESC0_18128_18127,193369,38.739631,-9.223889,1,
1_799DESC0_18127_18125,193369,38.73743,-9.223807,2,
1_799DESC0_18125_18123,193369,38.736805,-9.222677,3,
1_799DESC0_18123_18121,193369,38.737179,-9.221338,4,
1_799DESC0_18121_18119,193369,38.735767,-9.221708,5,
1_799DESC0_18119_18130,193369,38.734753,-9.221363,6,
1_799DESC0_18130_18131,193369,38.735665,-9.218691,7,
1_799DESC0_18131_18133,193369,38.738262,-9.217939,8,
1_799DESC0_18133_18107,193369,38.736649,-9.215855,9,
1_799DESC0_18107_18109,193369,38.738514,-9.213948,10,
1_799DESC0_18109_8819,193369,38.741798,-9.211704,11,
1_799DESC0_8819_8815,193369,38.74075,-9.208896,12,
1_799DESC0_8815_8821,193369,38.741726,-9.206607,13,
1_799DESC0_8821_8811,193369,38.743861,-9.205517,14,
1_799DESC0_8811_8813,193369,38.74511,-9.202743,15,
1_799DESC0_8813_2812,193369,38.744885,-9.199823,16,
1_799DESC0_2812_2801,193369,38.74528,-9.19795,17,
1_799DESC0_2801_2803,193369,38.747316,-9.19775,18,
1_799DESC0_2803_10907,193369,38.749779,-9.197506,19,
1_799DESC0_10907_10914,193369,38.751503,-9.197268,20,
1_799DESC0_10914_10912,193369,38.753224,-9.196346,21,
1_799DESC0_10912_10917,193369,38.754302,-9.195602,22,
1_799DESC0_10917_10819,193369,38.752674,-9.189517,23,
1_79BCIRC0_4210_4221,193370,38.698193,-9.225524,1,
1_79BCIRC0_4221_13201,193370,38.695828,-9.221695,2,
1_79BCIRC0_13201_13212,193370,38.696888,-9.220126,3,
1_79BCIRC0_13212_9716,193370,38.698776,-9.21784,4,
1_79BCIRC0_9716_9707,193370,38.699177,-9.21431,5,
1_79BCIRC0_9707_13207,193370,38.695504,-9.215095,6,
1_79BCIRC0_13207_13209,193370,38.696078,-9.209717,7,
1_79BCIRC0_13209_9604,193370,38.697728,-9.204514,8,
1_79BCIRC0_9604_9602,193370,38.700299,-9.20305,9,
1_79BCIRC0_9602_13310,193370,38.702353,-9.202269,10,
1_79BCIRC0_13310_13114,193370,38.705852,-9.202294,11,
1_79BCIRC0_13114_13123,193370,38.706427,-9.203907,12,
1_79BCIRC0_13123_13116,193370,38.707714,-9.205853,13,
1_79BCIRC0_13116_13125,193370,38.708128,-9.209027,14,
1_79BCIRC0_13125_12406,193370,38.709348,-9.21157,15,
1_79BCIRC0_12406_12404,193370,38.709821,-9.214984,16,
1_79BCIRC0_12404_12402,193370,38.711876,-9.214167,17,
1_79BCIRC0_12402_10402,193370,38.715797,-9.214703,18,
1_79BCIRC0_10402_10404,193370,38.716945,-9.212807,19,
1_79BCIRC0_10404_10406,193370,38.717461,-9.209535,20,
1_79BCIRC0_10406_12922,193370,38.715155,-9.208012,21,
1_79BCIRC0_12922_12415,193370,38.711913,-9.211714,22,
1_79BCIRC0_12415_12401,193370,38.71157,-9.214863,23,
1_79BCIRC0_12401_12407,193370,38.709701,-9.215458,24,
1_79BCIRC0_12407_12403,193370,38.70893,-9.21435,25,
1_79BCIRC0_12403_12405,193370,38.709197,-9.211458,26,
